lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
38018,18,145,8,1,2025-06-16 18:43:35.720000000
38018,18,146,8,1,2025-06-16 18:43:35.720000000
38018,18,147,9,1,2025-06-16 18:43:35.720000000
38018,18,148,9,1,2025-06-16 18:43:35.720000000
38018,18,149,9,1,2025-06-16 18:43:35.720000000
38018,18,151,9,1,2025-06-16 18:43:35.720000000
38018,18,264,8,1,2025-06-16 18:43:35.720000000
38018,18,265,9,1,2025-06-16 18:43:35.720000000
38018,18,266,8,1,2025-06-16 18:43:35.720000000
38018,18,267,9,1,2025-06-16 18:43:35.720000000
38018,18,268,8,1,2025-06-16 18:43:35.720000000
38026,26,374,13,1,2024-04-08 14:09:58.443000000
38026,26,375,13,1,2024-04-08 14:09:58.443000000
38026,26,376,13,1,2024-04-08 14:09:58.443000000
38026,26,377,13,1,2024-04-08 14:09:58.443000000
38026,26,378,13,1,2024-04-08 14:09:58.443000000
38026,26,379,13,1,2024-04-08 14:09:58.443000000
38026,26,380,13,1,2024-04-08 14:09:58.443000000
38026,26,381,13,1,2024-04-08 14:09:58.443000000
38026,26,391,12,1,2024-04-08 14:09:58.443000000
38026,26,392,12,1,2024-04-08 14:09:58.443000000
38026,26,393,12,1,2024-04-08 14:09:58.443000000
38026,26,394,12,1,2024-04-08 14:09:58.443000000
38026,26,395,12,1,2024-04-08 14:09:58.443000000
38026,26,396,12,1,2024-04-08 14:09:58.443000000
38033,13,374,13,1,2023-04-17 14:53:33.327000000
38033,13,375,13,1,2023-04-17 14:53:33.327000000
38033,13,376,13,1,2023-04-17 14:53:33.327000000
38033,13,377,13,1,2023-04-17 14:53:33.327000000
38033,13,378,13,1,2023-04-17 14:53:33.327000000
38033,13,379,13,1,2023-04-17 14:53:33.327000000
38033,13,380,13,1,2023-04-17 14:53:33.327000000
38033,13,381,13,1,2023-04-17 14:53:33.327000000
38033,13,391,12,1,2023-04-17 14:53:33.327000000
38033,13,392,12,1,2023-04-17 14:53:33.327000000
38033,13,393,12,1,2023-04-17 14:53:33.327000000
38033,13,394,12,1,2023-04-17 14:53:33.327000000
38033,13,395,12,1,2023-04-17 14:53:33.327000000
38033,13,396,12,1,2023-04-17 14:53:33.327000000
38043,14,374,13,1,2025-02-26 17:41:11.767000000
38043,14,375,13,1,2025-02-26 17:41:11.767000000
38043,14,376,13,1,2025-02-26 17:41:11.767000000
38043,14,377,13,1,2025-02-26 17:41:11.767000000
38043,14,378,13,1,2025-02-26 17:41:11.767000000
38043,14,379,13,1,2025-02-26 17:41:11.767000000
38043,14,380,13,1,2025-02-26 17:41:11.767000000
38043,14,381,13,1,2025-02-26 17:41:11.767000000
38043,14,391,12,1,2025-02-26 17:41:11.767000000
38043,14,392,12,1,2025-02-26 17:41:11.767000000
38043,14,393,12,1,2025-02-26 17:41:11.767000000
38043,14,394,12,1,2025-02-26 17:41:11.767000000
38043,14,395,12,1,2025-02-26 17:41:11.767000000
38043,14,396,12,1,2025-02-26 17:41:11.767000000
38045,17,374,13,1,2023-06-02 19:33:34.817000000
38045,17,375,13,1,2023-06-02 19:33:34.817000000
38045,17,376,13,1,2023-06-02 19:33:34.817000000
38045,17,377,13,1,2023-06-02 19:33:34.817000000
38045,17,378,13,1,2023-06-02 19:33:34.817000000
38045,17,379,13,1,2023-06-02 19:33:34.817000000
38045,17,380,13,1,2023-06-02 19:33:34.817000000
38045,17,381,13,1,2023-06-02 19:33:34.817000000
38045,17,391,12,1,2023-06-02 19:33:34.817000000
38045,17,392,12,1,2023-06-02 19:33:34.817000000
38045,17,393,12,1,2023-06-02 19:33:34.817000000
38045,17,394,12,1,2023-06-02 19:33:34.817000000
38045,17,395,12,1,2023-06-02 19:33:34.817000000
38045,17,396,12,1,2023-06-02 19:33:34.817000000
38047,13,374,13,1,2024-03-22 15:19:24.257000000
38047,13,375,13,1,2024-03-22 15:19:24.257000000
38047,13,376,13,1,2024-03-22 15:19:24.257000000
38047,13,377,13,1,2024-03-22 15:19:24.257000000
38047,13,378,13,1,2024-03-22 15:19:24.257000000
38047,13,379,13,1,2024-03-22 15:19:24.257000000
38047,13,380,13,1,2024-03-22 15:19:24.257000000
38047,13,381,13,1,2024-03-22 15:19:24.257000000
38047,13,391,12,1,2024-03-22 15:19:24.257000000
38047,13,392,12,1,2024-03-22 15:19:24.257000000
38047,13,393,12,1,2024-03-22 15:19:24.257000000
38047,13,394,12,1,2024-03-22 15:19:24.257000000
38047,13,395,12,1,2024-03-22 15:19:24.257000000
38047,13,396,12,1,2024-03-22 15:19:24.257000000
38051,17,374,13,1,2024-06-14 13:58:07.820000000
38051,17,375,13,1,2024-06-14 13:58:07.820000000
38051,17,376,13,1,2024-06-14 13:58:07.820000000
38051,17,377,13,1,2024-06-14 13:58:07.820000000
38051,17,378,13,1,2024-06-14 13:58:07.820000000
38051,17,379,13,1,2024-06-14 13:58:07.820000000
38051,17,380,13,1,2024-06-14 13:58:07.820000000
38051,17,381,13,1,2024-06-14 13:58:07.820000000
38051,17,391,12,1,2024-06-14 13:58:07.820000000
38051,17,392,12,1,2024-06-14 13:58:07.820000000
38051,17,393,12,1,2024-06-14 13:58:07.820000000
38051,17,394,12,1,2024-06-14 13:58:07.820000000
38051,17,395,12,1,2024-06-14 13:58:07.820000000
38051,17,396,12,1,2024-06-14 13:58:07.820000000
38065,11,228,9,2,2024-11-13 16:49:09.617000000
38065,11,238,9,2,2024-11-13 16:49:09.617000000
38065,11,239,8,1,2024-11-13 16:49:09.617000000
38065,11,240,8,1,2024-11-13 16:49:09.617000000
38067,12,228,9,2,2024-08-14 19:35:39.053000000
38067,12,238,9,2,2024-08-14 19:35:39.053000000
38067,12,239,8,1,2024-08-14 19:35:39.053000000
38067,12,240,8,1,2024-08-14 19:35:39.053000000
38070,11,228,9,2,2025-02-06 16:55:20.833000000
38070,11,238,9,2,2025-02-06 16:55:20.833000000
38070,11,239,8,1,2025-02-06 16:55:20.833000000
38070,11,240,8,1,2025-02-06 16:55:20.833000000
38111,10,228,9,2,2025-05-13 19:10:13.770000000
38111,10,238,9,2,2025-05-13 19:10:13.770000000
38111,10,239,8,1,2025-05-13 19:10:13.770000000
38111,10,240,8,1,2025-05-13 19:10:13.770000000
38119,10,360,12,1,2023-08-07 13:59:14.710000000
38119,10,361,12,1,2023-08-07 13:59:14.710000000
38119,10,362,12,1,2023-08-07 13:59:14.710000000
38119,10,363,12,1,2023-08-07 13:59:14.710000000
38119,10,364,12,1,2023-08-07 13:59:14.710000000
38119,10,365,12,1,2023-08-07 13:59:14.710000000
38119,10,366,12,1,2023-08-07 13:59:14.710000000
38119,10,367,12,1,2023-08-07 13:59:14.710000000
38121,10,340,12,1,2023-08-08 12:32:53.187000000
38121,10,341,12,1,2023-08-08 12:32:53.187000000
38121,10,342,12,1,2023-08-08 12:32:53.187000000
38121,10,343,12,1,2023-08-08 12:32:53.187000000
38121,10,344,12,1,2023-08-08 12:32:53.187000000
38121,10,345,12,1,2023-08-08 12:32:53.187000000
38121,10,346,12,1,2023-08-08 12:32:53.187000000
38121,10,347,12,1,2023-08-08 12:32:53.187000000
38121,10,348,12,1,2023-08-08 12:32:53.187000000
38121,10,349,12,1,2023-08-08 12:32:53.187000000
38121,10,350,12,1,2023-08-08 12:32:53.187000000
38121,10,351,12,1,2023-08-08 12:32:53.187000000
38121,10,352,12,1,2023-08-08 12:32:53.187000000
38121,10,353,12,1,2023-08-08 12:32:53.187000000
38121,10,354,12,1,2023-08-08 12:32:53.187000000
38121,10,355,12,1,2023-08-08 12:32:53.187000000
38121,10,356,12,1,2023-08-08 12:32:53.187000000
38121,10,357,12,1,2023-08-08 12:32:53.187000000
38121,10,358,12,1,2023-08-08 12:32:53.187000000
38121,10,359,12,1,2023-08-08 12:32:53.187000000
38123,11,360,12,1,2024-03-21 12:07:48.170000000
38123,11,361,12,1,2024-03-21 12:07:48.170000000
38123,11,362,12,1,2024-03-21 12:07:48.170000000
38123,11,363,12,1,2024-03-21 12:07:48.170000000
38123,11,364,12,1,2024-03-21 12:07:48.170000000
38123,11,365,12,1,2024-03-21 12:07:48.170000000
38123,11,366,12,1,2024-03-21 12:07:48.170000000
38123,11,367,12,1,2024-03-21 12:07:48.170000000
38125,10,340,12,1,2024-03-21 12:08:43.317000000
38125,10,341,12,1,2024-03-21 12:08:43.317000000
38125,10,342,12,1,2024-03-21 12:08:43.317000000
38125,10,343,12,1,2024-03-21 12:08:43.317000000
38125,10,344,12,1,2024-03-21 12:08:43.317000000
38125,10,345,12,1,2024-03-21 12:08:43.317000000
38125,10,346,12,1,2024-03-21 12:08:43.317000000
38125,10,347,12,1,2024-03-21 12:08:43.317000000
38125,10,348,12,1,2024-03-21 12:08:43.317000000
38125,10,349,12,1,2024-03-21 12:08:43.317000000
38125,10,350,12,1,2024-03-21 12:08:43.317000000
38125,10,351,12,1,2024-03-21 12:08:43.317000000
38125,10,352,12,1,2024-03-21 12:08:43.317000000
38125,10,353,12,1,2024-03-21 12:08:43.317000000
38125,10,354,12,1,2024-03-21 12:08:43.317000000
38125,10,355,12,1,2024-03-21 12:08:43.317000000
38125,10,356,12,1,2024-03-21 12:08:43.317000000
38125,10,357,12,1,2024-03-21 12:08:43.317000000
38125,10,358,12,1,2024-03-21 12:08:43.317000000
38125,10,359,12,1,2024-03-21 12:08:43.317000000
38151,6,360,12,1,2024-06-13 11:53:22.280000000
38151,6,361,12,1,2024-06-13 11:53:22.280000000
38151,6,362,12,1,2024-06-13 11:53:22.280000000
38151,6,363,12,1,2024-06-13 11:53:22.280000000
38151,6,364,12,1,2024-06-13 11:53:22.280000000
38151,6,365,12,1,2024-06-13 11:53:22.280000000
38151,6,366,12,1,2024-06-13 11:53:22.280000000
38151,6,367,12,1,2024-06-13 11:53:22.280000000
38153,7,340,12,1,2024-06-13 11:54:30.993000000
38153,7,341,12,1,2024-06-13 11:54:30.993000000
38153,7,342,12,1,2024-06-13 11:54:30.993000000
38153,7,343,12,1,2024-06-13 11:54:30.993000000
38153,7,344,12,1,2024-06-13 11:54:30.993000000
38153,7,345,12,1,2024-06-13 11:54:30.993000000
38153,7,346,12,1,2024-06-13 11:54:30.993000000
38153,7,347,12,1,2024-06-13 11:54:30.993000000
38153,7,348,12,1,2024-06-13 11:54:30.993000000
38153,7,349,12,1,2024-06-13 11:54:30.993000000
38153,7,350,12,1,2024-06-13 11:54:30.993000000
38153,7,351,12,1,2024-06-13 11:54:30.993000000
38153,7,352,12,1,2024-06-13 11:54:30.993000000
38153,7,353,12,1,2024-06-13 11:54:30.993000000
38153,7,354,12,1,2024-06-13 11:54:30.993000000
38153,7,355,12,1,2024-06-13 11:54:30.993000000
38153,7,356,12,1,2024-06-13 11:54:30.993000000
38153,7,357,12,1,2024-06-13 11:54:30.993000000
38153,7,358,12,1,2024-06-13 11:54:30.993000000
38153,7,359,12,1,2024-06-13 11:54:30.993000000
38158,9,143,8,1,2023-06-22 11:56:04.197000000
38158,9,144,8,1,2023-06-22 11:56:04.197000000
38158,9,145,8,1,2023-06-22 11:56:04.197000000
38158,9,146,8,1,2023-06-22 11:56:04.197000000
38158,9,147,9,1,2023-06-22 11:56:04.197000000
38158,9,148,9,1,2023-06-22 11:56:04.197000000
38158,9,149,9,1,2023-06-22 11:56:04.197000000
38158,9,151,9,1,2023-06-22 11:56:04.197000000
38158,9,264,8,1,2023-06-22 11:56:04.197000000
38158,9,265,9,1,2023-06-22 11:56:04.197000000
38158,9,266,8,1,2023-06-22 11:56:04.197000000
38158,9,267,9,1,2023-06-22 11:56:04.197000000
38158,9,268,8,1,2023-06-22 11:56:04.197000000
38168,11,143,8,1,2025-02-18 20:19:10.507000000
38168,11,144,8,1,2025-02-18 20:19:10.507000000
38168,11,145,8,1,2025-02-18 20:19:10.507000000
38168,11,146,8,1,2025-02-18 20:19:10.507000000
38168,11,147,9,1,2025-02-18 20:19:10.507000000
38168,11,148,9,1,2025-02-18 20:19:10.507000000
38168,11,149,9,1,2025-02-18 20:19:10.507000000
38168,11,151,9,1,2025-02-18 20:19:10.507000000
38168,11,264,8,1,2025-02-18 20:19:10.507000000
38168,11,265,9,1,2025-02-18 20:19:10.507000000
38168,11,266,8,1,2025-02-18 20:19:10.507000000
38168,11,267,9,1,2025-02-18 20:19:10.507000000
38168,11,268,8,1,2025-02-18 20:19:10.507000000
38176,11,143,8,1,2024-03-20 14:03:18.040000000
38176,11,144,8,1,2024-03-20 14:03:18.040000000
38176,11,145,8,1,2024-03-20 14:03:18.040000000
38176,11,146,8,1,2024-03-20 14:03:18.040000000
38176,11,147,9,1,2024-03-20 14:03:18.040000000
38176,11,148,9,1,2024-03-20 14:03:18.040000000
38176,11,149,9,1,2024-03-20 14:03:18.040000000
38176,11,151,9,1,2024-03-20 14:03:18.040000000
38176,11,264,8,1,2024-03-20 14:03:18.040000000
38176,11,265,9,1,2024-03-20 14:03:18.040000000
38176,11,266,8,1,2024-03-20 14:03:18.040000000
38176,11,267,9,1,2024-03-20 14:03:18.040000000
38176,11,268,8,1,2024-03-20 14:03:18.040000000
38178,9,143,8,1,2024-06-18 12:27:12.170000000
38178,9,144,8,1,2024-06-18 12:27:12.170000000
38178,9,145,8,1,2024-06-18 12:27:12.170000000
38178,9,146,8,1,2024-06-18 12:27:12.170000000
38178,9,147,9,1,2024-06-18 12:27:12.170000000
38178,9,148,9,1,2024-06-18 12:27:12.170000000
38178,9,149,9,1,2024-06-18 12:27:12.170000000
38178,9,151,9,1,2024-06-18 12:27:12.170000000
38178,9,264,8,1,2024-06-18 12:27:12.170000000
38178,9,265,9,1,2024-06-18 12:27:12.170000000
38178,9,266,8,1,2024-06-18 12:27:12.170000000
38178,9,267,9,1,2024-06-18 12:27:12.170000000
38178,9,268,8,1,2024-06-18 12:27:12.170000000
38201,21,228,9,2,2024-09-27 16:43:05.953000000
38201,21,238,9,2,2024-09-27 16:43:05.953000000
38201,21,239,8,1,2024-09-27 16:43:05.953000000
38201,21,240,8,1,2024-09-27 16:43:05.953000000
38211,13,143,8,1,2025-02-20 20:19:19.837000000
38211,13,144,8,1,2025-02-20 20:19:19.837000000
38211,13,145,8,1,2025-02-20 20:19:19.837000000
38211,13,146,8,1,2025-02-20 20:19:19.837000000
38211,13,147,9,1,2025-02-20 20:19:19.837000000
38211,13,148,9,1,2025-02-20 20:19:19.837000000
38211,13,149,9,1,2025-02-20 20:19:19.837000000
38211,13,151,9,1,2025-02-20 20:19:19.837000000
38211,13,264,8,1,2025-02-20 20:19:19.837000000
38211,13,265,9,1,2025-02-20 20:19:19.837000000
38211,13,266,8,1,2025-02-20 20:19:19.837000000
38211,13,267,9,1,2025-02-20 20:19:19.837000000
38211,13,268,8,1,2025-02-20 20:19:19.837000000
38213,11,143,8,1,2024-07-24 15:53:25.340000000
38213,11,144,8,1,2024-07-24 15:53:25.340000000
38213,11,145,8,1,2024-07-24 15:53:25.340000000
38213,11,146,8,1,2024-07-24 15:53:25.340000000
38213,11,147,9,1,2024-07-24 15:53:25.340000000
38213,11,148,9,1,2024-07-24 15:53:25.340000000
38213,11,149,9,1,2024-07-24 15:53:25.340000000
38213,11,151,9,1,2024-07-24 15:53:25.340000000
38213,11,264,8,1,2024-07-24 15:53:25.340000000
38213,11,265,9,1,2024-07-24 15:53:25.340000000
38213,11,266,8,1,2024-07-24 15:53:25.340000000
38213,11,267,9,1,2024-07-24 15:53:25.340000000
38213,11,268,8,1,2024-07-24 15:53:25.340000000
38223,19,314,12,1,2019-11-08 19:18:08.307000000
38223,19,315,12,1,2019-11-08 19:18:08.307000000
38223,19,316,12,1,2019-11-08 19:18:08.307000000
38223,19,317,12,1,2019-11-08 19:18:08.307000000
38223,19,318,12,1,2019-11-08 19:18:08.307000000
38223,19,319,12,1,2019-11-08 19:18:08.307000000
38223,19,320,12,1,2019-11-08 19:18:08.307000000
38223,19,321,12,1,2019-11-08 19:18:08.307000000
38223,19,322,12,1,2019-11-08 19:18:08.307000000
38223,19,323,12,1,2019-11-08 19:18:08.307000000
38223,19,324,12,1,2019-11-08 19:18:08.307000000
38223,19,325,12,1,2019-11-08 19:18:08.307000000
38223,19,326,12,1,2019-11-08 19:18:08.307000000
38223,19,327,12,1,2019-11-08 19:18:08.307000000
38223,19,328,12,1,2019-11-08 19:18:08.307000000
38223,19,329,12,1,2019-11-08 19:18:08.307000000
38223,19,330,12,1,2019-11-08 19:18:08.307000000
38223,19,331,12,1,2019-11-08 19:18:08.307000000
38223,19,332,12,1,2019-11-08 19:18:08.307000000
38223,19,333,12,1,2019-11-08 19:18:08.307000000
38223,19,334,12,1,2019-11-08 19:18:08.307000000
38223,19,335,12,1,2019-11-08 19:18:08.307000000
38223,19,336,12,1,2019-11-08 19:18:08.307000000
38223,19,337,12,1,2019-11-08 19:18:08.307000000
38223,19,338,12,1,2019-11-08 19:18:08.307000000
38223,19,339,12,1,2019-11-08 19:18:08.307000000
38227,19,370,12,1,2023-10-20 15:35:20.180000000
38227,19,371,12,1,2023-10-20 15:35:20.180000000
38227,19,372,12,1,2023-10-20 15:35:20.180000000
38229,27,319,12,1,2023-10-20 15:34:40.383000000
38229,27,320,12,1,2023-10-20 15:34:40.383000000
38229,27,321,12,1,2023-10-20 15:34:40.383000000
38229,27,322,12,1,2023-10-20 15:34:40.383000000
38229,27,323,12,1,2023-10-20 15:34:40.383000000
38229,27,325,12,1,2023-10-20 15:34:40.383000000
38229,27,326,12,1,2023-10-20 15:34:40.383000000
38229,27,330,12,1,2023-10-20 15:34:40.383000000
38229,27,335,12,1,2023-10-20 15:34:40.383000000
38229,27,336,12,1,2023-10-20 15:34:40.383000000
38229,27,337,12,1,2023-10-20 15:34:40.383000000
38229,27,338,12,1,2023-10-20 15:34:40.383000000
38231,19,368,12,1,2020-11-13 19:08:12.190000000
38231,19,369,12,1,2020-11-13 19:08:12.190000000
38231,19,370,12,1,2020-11-13 19:08:12.190000000
38231,19,371,12,1,2020-11-13 19:08:12.190000000
38231,19,372,12,1,2020-11-13 19:08:12.190000000
38233,6,368,12,1,2019-11-08 17:28:40.063000000
38233,6,369,12,1,2019-11-08 17:28:40.063000000
38233,6,370,12,1,2019-11-08 17:28:40.063000000
38233,6,371,12,1,2019-11-08 17:28:40.063000000
38233,6,372,12,1,2019-11-08 17:28:40.063000000
38238,10,374,13,1,2023-07-11 21:58:35.813000000
38238,10,375,13,1,2023-07-11 21:58:35.813000000
38238,10,376,13,1,2023-07-11 21:58:35.813000000
38238,10,377,13,1,2023-07-11 21:58:35.813000000
38238,10,378,13,1,2023-07-11 21:58:35.813000000
38238,10,379,13,1,2023-07-11 21:58:35.813000000
38238,10,380,13,1,2023-07-11 21:58:35.813000000
38238,10,381,13,1,2023-07-11 21:58:35.813000000
38238,10,391,12,1,2023-07-11 21:58:35.813000000
38238,10,392,12,1,2023-07-11 21:58:35.813000000
38238,10,393,12,1,2023-07-11 21:58:35.813000000
38238,10,394,12,1,2023-07-11 21:58:35.813000000
38238,10,395,12,1,2023-07-11 21:58:35.813000000
38238,10,396,12,1,2023-07-11 21:58:35.813000000
38240,26,374,13,1,2024-10-31 15:43:09.720000000
38240,26,375,13,1,2024-10-31 15:43:09.720000000
38240,26,376,13,1,2024-10-31 15:43:09.720000000
38240,26,377,13,1,2024-10-31 15:43:09.720000000
38240,26,378,13,1,2024-10-31 15:43:09.720000000
38240,26,379,13,1,2024-10-31 15:43:09.720000000
38240,26,380,13,1,2024-10-31 15:43:09.720000000
38240,26,381,13,1,2024-10-31 15:43:09.720000000
38240,26,391,12,1,2024-10-31 15:43:09.720000000
38240,26,392,12,1,2024-10-31 15:43:09.720000000
38240,26,393,12,1,2024-10-31 15:43:09.720000000
38240,26,394,12,1,2024-10-31 15:43:09.720000000
38240,26,395,12,1,2024-10-31 15:43:09.720000000
38240,26,396,12,1,2024-10-31 15:43:09.720000000
38249,21,228,9,2,2025-04-04 14:54:02.303000000
38249,21,238,9,2,2025-04-04 14:54:02.303000000
38249,21,239,8,1,2025-04-04 14:54:02.303000000
38249,21,240,8,1,2025-04-04 14:54:02.303000000
38268,10,228,9,2,2025-02-25 17:04:40.130000000
38268,10,238,9,2,2025-02-25 17:04:40.130000000
38268,10,239,8,1,2025-02-25 17:04:40.130000000
38268,10,240,8,1,2025-02-25 17:04:40.130000000
38274,10,374,13,1,2024-04-18 19:16:19.300000000
38274,10,375,13,1,2024-04-18 19:16:19.300000000
38274,10,376,13,1,2024-04-18 19:16:19.300000000
38274,10,377,13,1,2024-04-18 19:16:19.300000000
38274,10,378,13,1,2024-04-18 19:16:19.300000000
38274,10,379,13,1,2024-04-18 19:16:19.300000000
38274,10,380,13,1,2024-04-18 19:16:19.300000000
38274,10,381,13,1,2024-04-18 19:16:19.300000000
38274,10,391,12,1,2024-04-18 19:16:19.300000000
38274,10,392,12,1,2024-04-18 19:16:19.300000000
38274,10,393,12,1,2024-04-18 19:16:19.300000000
38274,10,394,12,1,2024-04-18 19:16:19.300000000
38274,10,395,12,1,2024-04-18 19:16:19.300000000
38274,10,396,12,1,2024-04-18 19:16:19.300000000
38276,8,374,13,1,2023-04-03 14:40:15.537000000
38276,8,375,13,1,2023-04-03 14:40:15.537000000
38276,8,376,13,1,2023-04-03 14:40:15.537000000
38276,8,377,13,1,2023-04-03 14:40:15.537000000
38276,8,378,13,1,2023-04-03 14:40:15.537000000
38276,8,379,13,1,2023-04-03 14:40:15.537000000
38276,8,380,13,1,2023-04-03 14:40:15.537000000
38276,8,381,13,1,2023-04-03 14:40:15.537000000
38276,8,391,12,1,2023-04-03 14:40:15.537000000
38276,8,392,12,1,2023-04-03 14:40:15.537000000
38276,8,393,12,1,2023-04-03 14:40:15.537000000
38276,8,394,12,1,2023-04-03 14:40:15.537000000
38276,8,395,12,1,2023-04-03 14:40:15.537000000
38276,8,396,12,1,2023-04-03 14:40:15.537000000
38278,35,374,13,1,2025-06-11 13:53:58.137000000
38278,35,375,13,1,2025-06-11 13:53:58.137000000
38278,35,376,13,1,2025-06-11 13:53:58.137000000
38278,35,377,13,1,2025-06-11 13:53:58.137000000
38278,35,378,13,1,2025-06-11 13:53:58.137000000
38278,35,379,13,1,2025-06-11 13:53:58.137000000
38278,35,380,13,1,2025-06-11 13:53:58.137000000
38278,35,381,13,1,2025-06-11 13:53:58.137000000
38278,35,391,12,1,2025-06-11 13:53:58.137000000
38278,35,392,12,1,2025-06-11 13:53:58.137000000
38278,35,393,12,1,2025-06-11 13:53:58.137000000
38278,35,394,12,1,2025-06-11 13:53:58.137000000
38278,35,395,12,1,2025-06-11 13:53:58.137000000
38278,35,396,12,1,2025-06-11 13:53:58.137000000
38284,12,228,9,2,2025-06-20 22:11:51.747000000
38284,12,238,9,2,2025-06-20 22:11:51.747000000
38284,12,239,8,1,2025-06-20 22:11:51.747000000
38284,12,240,8,1,2025-06-20 22:11:51.747000000
38288,10,228,9,2,2024-04-18 12:06:19.130000000
38288,10,238,9,2,2024-04-18 12:06:19.130000000
38288,10,239,8,1,2024-04-18 12:06:19.130000000
38288,10,240,8,1,2024-04-18 12:06:19.130000000
38292,14,374,13,1,2024-07-17 19:05:15.547000000
38292,14,375,13,1,2024-07-17 19:05:15.547000000
38292,14,376,13,1,2024-07-17 19:05:15.547000000
38292,14,377,13,1,2024-07-17 19:05:15.547000000
38292,14,378,13,1,2024-07-17 19:05:15.547000000
38292,14,379,13,1,2024-07-17 19:05:15.547000000
38292,14,380,13,1,2024-07-17 19:05:15.547000000
38292,14,381,13,1,2024-07-17 19:05:15.547000000
38292,14,391,12,1,2024-07-17 19:05:15.547000000
38292,14,392,12,1,2024-07-17 19:05:15.547000000
38292,14,393,12,1,2024-07-17 19:05:15.547000000
38292,14,394,12,1,2024-07-17 19:05:15.547000000
38292,14,395,12,1,2024-07-17 19:05:15.547000000
38292,14,396,12,1,2024-07-17 19:05:15.547000000
38294,19,374,13,1,2023-08-17 17:27:57.597000000
38294,19,375,13,1,2023-08-17 17:27:57.597000000
38294,19,376,13,1,2023-08-17 17:27:57.597000000
38294,19,377,13,1,2023-08-17 17:27:57.597000000
38294,19,378,13,1,2023-08-17 17:27:57.597000000
38294,19,379,13,1,2023-08-17 17:27:57.597000000
38294,19,380,13,1,2023-08-17 17:27:57.597000000
38294,19,381,13,1,2023-08-17 17:27:57.597000000
38294,19,391,12,1,2023-08-17 17:27:57.597000000
38294,19,392,12,1,2023-08-17 17:27:57.597000000
38294,19,393,12,1,2023-08-17 17:27:57.597000000
38294,19,394,12,1,2023-08-17 17:27:57.597000000
38294,19,395,12,1,2023-08-17 17:27:57.597000000
38294,19,396,12,1,2023-08-17 17:27:57.597000000
38299,22,360,12,1,2024-09-17 12:18:16.920000000
38299,22,361,12,1,2024-09-17 12:18:16.920000000
38299,22,362,12,1,2024-09-17 12:18:16.920000000
38299,22,363,12,1,2024-09-17 12:18:16.920000000
38299,22,364,12,1,2024-09-17 12:18:16.920000000
38299,22,365,12,1,2024-09-17 12:18:16.920000000
38299,22,366,12,1,2024-09-17 12:18:16.920000000
38299,22,367,12,1,2024-09-17 12:18:16.920000000
38301,22,340,12,1,2024-09-17 12:27:58.427000000
38301,22,341,12,1,2024-09-17 12:27:58.427000000
38301,22,342,12,1,2024-09-17 12:27:58.427000000
38301,22,343,12,1,2024-09-17 12:27:58.427000000
38301,22,344,12,1,2024-09-17 12:27:58.427000000
38301,22,345,12,1,2024-09-17 12:27:58.427000000
38301,22,346,12,1,2024-09-17 12:27:58.427000000
38301,22,347,12,1,2024-09-17 12:27:58.427000000
38301,22,348,12,1,2024-09-17 12:27:58.427000000
38301,22,349,12,1,2024-09-17 12:27:58.427000000
38301,22,350,12,1,2024-09-17 12:27:58.427000000
38301,22,351,12,1,2024-09-17 12:27:58.427000000
38301,22,352,12,1,2024-09-17 12:27:58.427000000
38301,22,353,12,1,2024-09-17 12:27:58.427000000
38301,22,354,12,1,2024-09-17 12:27:58.427000000
38301,22,355,12,1,2024-09-17 12:27:58.427000000
38301,22,356,12,1,2024-09-17 12:27:58.427000000
38301,22,357,12,1,2024-09-17 12:27:58.427000000
38301,22,358,12,1,2024-09-17 12:27:58.427000000
38301,22,359,12,1,2024-09-17 12:27:58.427000000
38303,10,228,9,2,2024-07-17 14:54:26.020000000
38303,10,238,9,2,2024-07-17 14:54:26.020000000
38303,10,239,8,1,2024-07-17 14:54:26.020000000
38303,10,240,8,1,2024-07-17 14:54:26.020000000
38307,13,228,9,2,2025-02-25 17:00:41.540000000
38307,13,238,9,2,2025-02-25 17:00:41.540000000
38307,13,239,8,1,2025-02-25 17:00:41.540000000
38307,13,240,8,1,2025-02-25 17:00:41.540000000
38310,7,360,12,1,2020-01-26 20:09:16.650000000
38310,7,361,12,1,2020-01-26 20:09:16.650000000
38310,7,362,12,1,2020-01-26 20:09:16.650000000
38310,7,363,12,1,2020-01-26 20:09:16.650000000
38310,7,364,12,1,2020-01-26 20:09:16.650000000
38310,7,365,12,1,2020-01-26 20:09:16.650000000
38310,7,366,12,1,2020-01-26 20:09:16.650000000
38310,7,367,12,1,2020-01-26 20:09:16.650000000
38312,4,340,12,1,2020-01-25 23:04:21.420000000
38312,4,341,12,1,2020-01-25 23:04:21.420000000
38312,4,342,12,1,2020-01-25 23:04:21.420000000
38312,4,343,12,1,2020-01-25 23:04:21.420000000
38312,4,344,12,1,2020-01-25 23:04:21.420000000
38312,4,345,12,1,2020-01-25 23:04:21.420000000
38312,4,346,12,1,2020-01-25 23:04:21.420000000
38312,4,347,12,1,2020-01-25 23:04:21.420000000
38312,4,348,12,1,2020-01-25 23:04:21.420000000
38312,4,349,12,1,2020-01-25 23:04:21.420000000
38312,4,350,12,1,2020-01-25 23:04:21.420000000
38312,4,351,12,1,2020-01-25 23:04:21.420000000
