lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
34519,33,1,372,1,2025-04-29 23:04:16.750000000
34520,32,1,0,1,2025-04-29 23:04:16.750000000
34521,7,1,214,1,2025-04-29 23:04:16.753000000
34522,29,1,0,1,2025-04-29 23:04:16.753000000
34526,22,1,226,1,2025-04-29 23:04:18.940000000
34526,22,2,330,1,2025-04-29 23:04:18.943000000
34526,24,1,226,1,2025-04-29 23:04:18.940000000
34526,24,2,330,1,2025-04-29 23:04:18.943000000
34528,36,1,261,1,2025-04-29 23:04:18.943000000
34536,34,1,0,1,2025-04-29 23:04:18.947000000
34537,45,1,0,1,2025-04-29 23:04:23.767000000
34538,19,1,0,1,2025-04-29 23:04:19.450000000
34539,14,1,140,1,2025-04-29 23:04:19.453000000
34539,15,1,140,1,2025-04-29 23:04:19.457000000
34540,14,1,91,1,2025-04-29 23:04:19.457000000
34541,20,1,0,1,2025-04-29 23:04:19.460000000
34544,47,1,0,1,2025-04-29 23:04:23.770000000
34547,40,1,0,1,2025-04-29 23:04:23.770000000
34548,43,1,0,1,2025-04-29 23:04:23.773000000
34551,32,1,0,1,2025-04-29 23:04:23.777000000
34552,40,1,97,1,2025-04-29 23:04:23.777000000
34553,47,1,0,1,2025-04-29 23:04:23.780000000
34554,34,1,253,1,2025-04-29 23:04:23.780000000
34558,40,1,0,1,2025-04-29 23:04:23.780000000
34559,43,1,0,1,2025-04-29 23:04:23.783000000
34560,76,1,145,1,2025-04-29 23:04:23.787000000
34560,76,2,76,1,2025-04-29 23:04:23.787000000
34560,76,3,175,1,2025-04-29 23:04:23.790000000
34560,76,4,151,1,2025-04-29 23:04:23.790000000
34560,76,5,94,1,2025-04-29 23:04:23.790000000
34560,76,6,354,1,2025-04-29 23:04:23.793000000
34560,76,7,240,1,2025-04-29 23:04:23.793000000
34560,76,8,250,1,2025-04-29 23:04:23.797000000
34560,76,9,4,1,2025-04-29 23:04:23.797000000
34560,76,10,131,1,2025-04-29 23:04:23.800000000
34560,76,11,315,1,2025-04-29 23:04:23.800000000
34560,76,12,41,1,2025-04-29 23:04:23.800000000
34560,76,13,42,1,2025-04-29 23:04:23.803000000
34561,69,1,0,1,2025-04-29 23:04:23.820000000
34562,43,1,0,1,2025-04-29 23:04:23.823000000
34563,51,1,89,1,2025-04-29 23:04:23.827000000
34563,51,2,192,1,2025-04-29 23:04:23.827000000
34563,51,3,274,1,2025-04-29 23:04:23.827000000
34563,51,4,237,1,2025-04-29 23:04:23.830000000
34563,51,5,245,1,2025-04-29 23:04:23.830000000
34563,51,6,247,1,2025-04-29 23:04:23.833000000
34564,83,1,58,1,2025-04-29 23:04:23.843000000
34564,83,2,175,1,2025-04-29 23:04:23.843000000
34564,83,3,151,1,2025-04-29 23:04:23.847000000
34564,83,4,94,1,2025-04-29 23:04:23.847000000
34564,83,5,354,1,2025-04-29 23:04:23.847000000
34564,83,6,240,1,2025-04-29 23:04:23.850000000
34564,83,7,63,1,2025-04-29 23:04:23.850000000
34564,83,8,250,1,2025-04-29 23:04:23.853000000
34564,83,9,4,1,2025-04-29 23:04:23.853000000
34564,83,10,131,1,2025-04-29 23:04:23.853000000
34564,83,11,315,1,2025-04-29 23:04:23.857000000
34564,83,12,41,1,2025-04-29 23:04:23.857000000
34564,83,13,42,1,2025-04-29 23:04:23.860000000
34565,40,1,0,1,2025-04-29 23:04:23.860000000
34567,43,1,0,1,2025-04-29 23:04:23.863000000
34570,52,1,26,1,2025-04-29 23:04:23.883000000
34570,52,2,30,1,2025-04-29 23:04:23.887000000
34570,52,3,31,1,2025-04-29 23:04:23.887000000
34570,52,4,28,1,2025-04-29 23:04:23.890000000
34570,52,5,68,1,2025-04-29 23:04:23.890000000
34570,52,6,278,1,2025-04-29 23:04:23.890000000
34570,52,7,20,1,2025-04-29 23:04:23.893000000
34570,52,8,117,1,2025-04-29 23:04:23.893000000
34573,28,1,179,1,2025-04-29 23:04:23.893000000
34575,43,1,156,1,2025-04-29 23:04:23.897000000
34575,43,2,55,1,2025-04-29 23:04:23.900000000
34575,43,3,194,1,2025-04-29 23:04:23.900000000
34576,67,1,57,1,2025-04-29 23:04:23.907000000
34577,64,1,263,1,2025-04-29 23:04:23.910000000
34578,30,1,22,1,2025-04-29 23:04:23.910000000
34578,30,2,192,1,2025-04-29 23:04:23.913000000
34580,57,1,158,1,2025-04-29 23:04:23.917000000
34594,40,1,270,1,2025-04-29 23:04:18.947000000
34594,42,1,270,1,2025-04-29 23:04:18.947000000
34596,50,1,0,1,2025-04-29 23:04:18.950000000
34614,43,1,0,1,2025-04-29 23:04:18.950000000
34615,40,1,261,1,2025-04-29 23:04:18.950000000
34615,42,1,261,1,2025-04-29 23:04:18.950000000
34616,40,1,240,1,2016-10-04 16:19:10.073000000
34616,42,1,41,1,2025-04-29 23:04:18.953000000
34623,36,1,0,1,2025-04-29 23:04:18.953000000
34624,40,1,270,1,2025-04-29 23:04:18.957000000
34633,49,1,322,1,2019-12-11 14:07:39.850000000
34633,50,1,322,1,2019-12-11 14:07:39.850000000
34633,52,1,322,1,2025-04-29 23:04:18.957000000
34633,54,1,322,1,2025-04-29 23:04:18.957000000
34635,34,1,0,1,2025-04-29 23:04:18.960000000
34636,36,1,179,1,2025-04-29 23:04:18.960000000
34641,25,1,0,1,2025-04-29 23:04:18.963000000
34645,49,1,29,1,2025-04-29 23:04:18.963000000
34645,49,2,28,1,2025-04-29 23:04:18.967000000
34646,26,1,41,1,2025-04-29 23:04:18.967000000
34648,29,1,0,1,2025-04-29 23:04:18.967000000
34658,34,1,0,1,2025-04-29 23:04:18.970000000
34659,30,1,81,1,2025-04-29 23:04:18.970000000
34659,30,2,108,1,2025-04-29 23:04:18.970000000
34760,25,1,56,1,2025-04-29 23:04:18.973000000
34760,25,2,69,1,2025-06-12 19:51:42.847000000
34760,25,3,176,2,2025-06-12 19:51:51.997000000
34760,27,1,56,1,2025-04-29 23:04:18.973000000
34760,27,2,69,1,2025-06-12 19:51:42.847000000
34760,27,3,176,2,2025-06-12 19:51:51.997000000
34761,32,1,201,1,2025-04-29 23:04:18.973000000
34771,49,1,158,1,2025-04-29 23:04:18.977000000
34821,21,1,0,1,2025-04-29 23:04:18.280000000
34823,27,1,0,1,2025-04-29 23:04:18.280000000
34824,21,1,0,1,2025-04-29 23:04:18.280000000
34833,94,1,238,1,2025-04-29 23:04:22.353000000
34833,94,2,160,1,2025-04-29 23:04:22.360000000
34833,94,3,345,1,2025-04-29 23:04:22.363000000
34833,94,4,357,1,2025-04-29 23:04:22.367000000
34856,62,1,0,1,2025-04-29 23:04:22.370000000
34859,34,1,270,1,2025-04-29 23:04:16.757000000
34864,42,1,0,1,2025-04-29 23:04:22.377000000
34865,72,1,177,1,2025-04-29 23:04:22.380000000
34869,42,1,0,1,2025-04-29 23:04:23.917000000
34887,44,1,0,1,2025-04-29 23:04:22.383000000
34887,53,1,0,1,2025-04-29 23:04:22.427000000
34892,123,1,11,1,2025-04-29 23:04:22.430000000
34892,123,2,15,1,2025-04-29 23:04:22.437000000
34892,123,3,176,1,2025-04-29 23:04:22.440000000
34912,20,1,372,1,2025-04-29 23:04:16.757000000
34914,68,1,159,1,2025-04-29 23:04:22.447000000
34924,79,1,263,1,2025-04-29 23:04:22.450000000
34938,68,1,129,1,2025-04-29 23:04:22.453000000
34961,48,1,129,1,2025-04-29 23:04:22.460000000
34975,67,1,200,1,2025-04-29 23:04:22.463000000
34976,34,1,0,1,2025-04-29 23:04:16.760000000
34998,33,1,0,1,2025-04-29 23:04:22.470000000
35000,144,1,372,1,2025-04-29 23:04:23.420000000
35000,149,1,372,1,2025-04-29 23:04:23.420000000
35001,11,1,64,1,2025-04-29 23:04:23.600000000
35003,61,1,0,1,2025-04-29 23:04:22.473000000
35004,23,1,0,1,2025-04-29 23:04:22.477000000
35006,119,1,29,1,2025-04-29 23:04:22.480000000
35006,119,2,28,1,2025-04-29 23:04:22.487000000
35006,119,3,59,1,2025-04-29 23:04:22.490000000
35007,81,1,0,1,2025-04-29 23:04:22.497000000
35010,40,1,15,1,2025-04-29 23:04:22.500000000
35010,40,2,11,1,2025-04-29 23:04:22.503000000
35013,36,1,0,1,2025-04-29 23:04:22.510000000
35014,39,1,156,1,2025-04-29 23:04:22.513000000
35014,39,2,55,1,2025-04-29 23:04:22.517000000
35014,39,3,203,1,2025-04-29 23:04:22.523000000
35014,39,4,194,1,2025-04-29 23:04:22.527000000
35016,36,1,263,1,2025-04-29 23:04:22.530000000
35022,67,1,57,1,2025-04-29 23:04:22.537000000
35025,98,1,0,1,2025-04-29 23:04:15.297000000
35026,75,1,0,1,2025-04-29 23:04:23.920000000
35028,10,1,0,1,2025-04-29 23:04:23.760000000
35035,74,1,201,1,2025-04-29 23:04:22.540000000
35035,74,2,255,1,2025-04-29 23:04:22.547000000
35038,76,1,128,1,2025-04-29 23:04:22.550000000
35038,76,2,349,1,2025-04-29 23:04:22.560000000
35038,76,3,157,1,2025-04-29 23:04:22.563000000
35038,76,4,350,1,2025-04-29 23:04:22.570000000
35038,76,5,56,1,2025-04-29 23:04:22.573000000
35038,76,6,261,1,2025-04-29 23:04:22.580000000
35038,76,7,69,1,2025-04-29 23:04:22.583000000
35038,76,8,176,1,2025-04-29 23:04:22.587000000
35041,113,1,217,5,2016-08-17 12:25:32.367000000
35041,140,1,217,1,2025-04-29 23:04:22.593000000
35041,140,2,47,1,2025-04-29 23:04:22.597000000
35041,140,3,139,1,2025-04-29 23:04:22.603000000
35048,82,1,0,1,2025-04-29 23:04:23.920000000
35049,58,1,0,1,2025-04-29 23:04:22.607000000
35050,55,1,32,1,2025-04-29 23:04:22.610000000
35050,55,2,226,1,2025-04-29 23:04:22.617000000
35050,55,3,330,1,2025-04-29 23:04:22.620000000
35062,122,1,333,1,2025-04-29 23:04:22.627000000
35070,76,1,89,1,2025-04-29 23:04:22.630000000
35073,51,1,0,1,2025-04-29 23:04:15.297000000
35074,32,1,0,1,2025-04-29 23:04:23.200000000
35075,34,1,0,1,2025-04-29 23:04:23.587000000
35076,56,1,0,1,2025-04-29 23:04:23.663000000
35080,53,1,81,1,2025-04-29 23:04:23.607000000
35080,53,2,108,1,2025-04-29 23:04:23.607000000
35080,53,3,191,1,2025-04-29 23:04:23.610000000
35081,85,1,270,1,2025-04-29 23:04:22.637000000
35083,96,1,177,1,2025-04-29 23:04:22.640000000
35083,96,2,263,1,2025-04-29 23:04:22.643000000
35083,96,3,211,1,2025-04-29 23:04:22.647000000
35083,96,4,292,1,2025-04-29 23:04:22.653000000
35083,96,5,298,1,2025-04-29 23:04:22.653000000
35083,96,6,271,1,2025-04-29 23:04:22.660000000
35083,108,1,177,1,2025-04-29 23:04:22.923000000
35083,108,2,263,1,2025-04-29 23:04:22.923000000
35083,108,3,211,1,2025-04-29 23:04:22.930000000
35083,108,4,292,1,2025-04-29 23:04:22.933000000
35083,108,5,298,1,2025-04-29 23:04:22.937000000
35083,108,6,271,1,2025-04-29 23:04:22.940000000
35089,30,1,81,1,2025-04-29 23:04:22.943000000
35090,95,1,64,1,2025-04-29 23:04:22.947000000
35090,95,2,69,1,2025-04-29 23:04:22.950000000
35090,95,3,129,1,2025-04-29 23:04:22.957000000
35091,103,1,60,1,2025-04-29 23:04:22.963000000
35091,103,2,213,1,2025-04-29 23:04:22.970000000
35091,103,3,9,1,2025-04-29 23:04:22.973000000
35091,103,4,239,1,2025-04-29 23:04:22.977000000
35092,78,1,0,1,2025-04-29 23:04:22.980000000
35093,114,1,158,1,2025-04-29 23:04:22.987000000
35098,27,1,270,1,2025-04-29 23:04:23.423000000
35099,60,1,98,1,2025-04-29 23:04:22.987000000
35099,60,2,100,1,2025-04-29 23:04:22.993000000
35099,60,3,101,1,2025-04-29 23:04:22.997000000
35099,60,4,102,1,2025-04-29 23:04:23
35101,128,1,0,1,2025-04-29 23:04:23.010000000
35121,31,1,176,1,2025-04-29 23:04:18.980000000
35121,33,1,176,1,2025-04-29 23:04:18.980000000
35124,23,1,0,1,2025-04-29 23:04:18.980000000
35125,76,1,12,1,2025-04-29 23:04:23.020000000
35125,76,2,131,1,2025-04-29 23:04:23.020000000
35125,76,3,232,1,2025-04-29 23:04:23.027000000
35125,76,4,217,1,2025-04-29 23:04:23.030000000
35125,76,5,47,1,2025-04-29 23:04:23.037000000
35125,76,6,139,1,2025-04-29 23:04:23.037000000
35130,66,1,0,1,2025-04-29 23:04:23.040000000
35132,54,1,0,1,2025-04-29 23:04:23.920000000
35136,31,1,240,1,2019-11-20 15:24:04.527000000
35136,32,1,240,1,2019-11-20 15:24:04.527000000
35136,33,1,240,1,2025-04-29 23:04:17.237000000
35138,43,1,171,1,2025-04-29 23:04:23.047000000
35160,59,1,0,1,2025-04-29 23:04:17.240000000
35163,26,1,64,1,2025-04-29 23:04:17.240000000
35163,26,2,14,1,2025-04-29 23:04:17.240000000
35163,28,1,64,1,2025-04-29 23:04:17.247000000
35163,28,2,14,1,2025-04-29 23:04:17.247000000
35170,54,1,0,1,2025-04-29 23:04:17.250000000
35172,68,1,0,1,2025-04-29 23:04:17.250000000
35175,63,1,176,1,2025-04-29 23:04:17.250000000
35175,63,2,177,1,2025-04-29 23:04:17.253000000
35222,25,1,135,1,2025-04-29 23:04:18.980000000
35222,25,2,15,1,2025-04-29 23:04:18.983000000
35222,25,3,11,1,2025-04-29 23:04:18.983000000
35249,18,1,11,1,2025-04-29 23:04:19.460000000
35249,18,2,135,1,2025-04-29 23:04:19.460000000
35249,18,3,15,1,2025-04-29 23:04:19.463000000
35249,19,1,135,1,2025-05-02 14:42:22.680000000
35249,19,2,15,1,2025-05-02 14:42:46.970000000
35249,19,3,11,2,2025-05-02 14:43:02.007000000
35350,60,1,81,1,2025-04-29 23:04:23.050000000
35350,60,2,95,1,2025-04-29 23:04:23.053000000
35391,17,1,331,1,2025-04-29 23:04:23.060000000
35391,17,2,336,1,2025-04-29 23:04:23.063000000
35395,48,1,171,1,2025-04-29 23:04:23.067000000
35396,208,1,372,1,2025-04-29 23:04:23.070000000
35396,208,2,281,1,2025-04-29 23:04:23.073000000
35396,220,1,281,7,2025-04-30 17:31:47
35396,220,2,372,2,2025-04-30 17:32:18.190000000
35397,64,1,165,1,2025-04-29 23:04:23.190000000
35397,64,2,212,1,2025-04-29 23:04:23.190000000
35397,64,3,164,1,2025-04-29 23:04:23.197000000
35397,64,4,263,1,2025-04-29 23:04:23.200000000
35434,30,1,169,1,2025-04-29 23:04:23.207000000
35442,24,1,0,1,2025-04-29 23:04:19.463000000
35442,25,1,0,1,2025-04-29 23:04:19.467000000
35451,53,1,165,1,2025-04-29 23:04:23.210000000
35451,53,2,263,1,2025-04-29 23:04:23.217000000
35456,65,1,11,1,2025-04-29 23:04:17.257000000
35456,65,2,135,1,2025-04-29 23:04:17.260000000
35456,65,3,15,1,2025-04-29 23:04:17.260000000
35457,58,1,11,1,2025-04-29 23:04:17.263000000
35457,58,2,135,1,2025-04-29 23:04:17.263000000
35457,58,3,15,1,2025-04-29 23:04:17.267000000
35486,20,1,249,1,2025-04-29 23:04:18.987000000
35486,20,2,231,1,2025-04-29 23:04:18.987000000
35486,20,3,42,1,2025-04-29 23:04:18.990000000
35490,77,1,0,1,2025-04-29 23:04:18.990000000
35490,79,3,0,1,2025-04-29 23:04:18.993000000
35490,81,3,0,1,2025-04-29 23:04:18.993000000
35494,28,1,0,1,2025-04-29 23:04:18.993000000
35498,28,1,129,1,2025-04-29 23:04:18.997000000
35526,33,1,0,1,2025-04-29 23:04:17.267000000
35677,88,1,0,1,2025-04-29 23:04:23.920000000
35702,26,1,0,1,2025-04-29 23:04:17.270000000
35704,21,1,0,1,2025-04-29 23:04:17.270000000
35724,80,1,0,1,2025-04-29 23:04:23.923000000
35751,43,2,165,1,2015-06-10 13:14:17.133000000
35751,43,4,263,3,2015-06-10 13:14:17.147000000
35751,45,2,165,1,2015-06-10 13:14:17.133000000
35751,45,4,263,3,2015-06-10 13:14:17.147000000
35751,47,1,165,1,2025-04-29 23:04:18.997000000
35751,47,2,263,1,2025-04-29 23:04:19
35753,37,1,212,1,2025-04-29 23:04:19
35753,37,2,263,1,2025-04-29 23:04:19
35753,37,3,204,1,2025-04-29 23:04:19.003000000
35755,33,1,263,1,2025-04-29 23:04:19.007000000
35761,38,1,165,1,2025-04-29 23:04:19.007000000
35761,38,2,164,1,2025-04-29 23:04:19.010000000
35761,38,3,263,1,2025-04-29 23:04:19.010000000
35761,38,4,204,1,2025-04-29 23:04:19.013000000
35891,33,1,0,1,2025-04-29 23:04:19.467000000
35891,34,1,0,1,2025-04-29 23:04:19.467000000
35897,30,1,0,1,2025-04-29 23:04:19.470000000
35897,31,1,0,1,2025-05-02 16:40:26.897000000
35906,23,1,270,1,2025-04-29 23:04:19.470000000
35906,24,1,270,1,2025-04-29 23:04:19.470000000
35922,44,1,0,1,2025-04-29 23:04:23.923000000
35936,50,2,11,2,2025-05-01 19:10:07.003000000
35936,50,3,176,2,2025-05-01 19:10:07.007000000
35936,50,4,15,1,2025-05-01 19:10:07.010000000
35974,28,1,0,1,2025-04-29 23:04:15.300000000
35984,21,1,0,1,2025-04-29 23:04:19.473000000
35984,22,1,0,1,2025-04-29 23:04:19.473000000
35986,28,1,0,1,2025-04-29 23:04:19.473000000
35986,35,1,0,1,2025-04-29 23:04:19.477000000
35998,34,1,201,1,2025-04-29 23:04:19.013000000
36000,19,1,0,1,2025-04-29 23:04:19.017000000
36007,65,1,0,1,2025-04-29 23:04:23.220000000
36021,48,1,0,1,2025-04-29 23:04:19.480000000
36029,42,1,0,1,2025-04-29 23:04:19.480000000
36029,43,1,0,1,2025-04-29 23:04:19.480000000
36039,12,1,177,1,2025-04-29 23:04:23.733000000
36044,58,1,0,1,2025-04-29 23:04:15.307000000
36089,30,1,0,1,2025-04-29 23:04:15.310000000
36094,55,1,0,1,2025-04-29 23:04:17.273000000
36113,23,1,0,1,2025-04-29 23:04:19.480000000
36117,34,1,0,1,2025-04-29 23:04:19.483000000
36117,35,1,0,1,2025-04-29 23:04:19.483000000
36125,40,1,0,1,2025-04-29 23:04:15.313000000
36129,54,1,102,1,2025-04-29 23:04:15.317000000
36139,29,1,102,1,2025-04-29 23:04:19.483000000
36139,30,1,102,1,2025-04-29 23:04:19.487000000
36155,22,1,0,1,2025-04-29 23:04:17.273000000
36159,21,1,0,1,2025-04-29 23:04:17.277000000
36180,36,1,0,1,2025-04-29 23:04:17.277000000
36186,36,1,0,1,2025-04-29 23:04:17.277000000
36188,23,1,0,1,2025-04-29 23:04:17.280000000
36192,22,1,0,1,2025-04-29 23:04:17.280000000
36204,21,1,240,1,2019-11-20 15:26:24.117000000
36204,22,1,240,1,2025-04-29 23:04:17.280000000
36236,17,1,0,1,2025-04-29 23:04:22.837000000
36240,57,1,266,1,2025-04-29 23:04:23.227000000
36240,57,2,155,1,2025-04-29 23:04:23.230000000
36241,98,1,266,1,2025-04-29 23:04:23.233000000
36241,98,2,187,1,2025-04-29 23:04:23.240000000
36241,98,3,161,1,2025-04-29 23:04:23.243000000
36241,98,4,241,1,2025-04-29 23:04:23.250000000
36256,51,1,0,1,2025-04-29 23:04:17.283000000
36267,36,1,234,1,2025-04-29 23:04:18.280000000
36267,36,2,190,1,2025-04-29 23:04:18.283000000
36267,40,1,234,1,2025-04-29 23:04:18.293000000
36267,40,2,190,1,2025-04-29 23:04:18.297000000
36286,21,1,0,1,2025-04-29 23:04:17.287000000
36335,24,1,0,1,2025-04-29 23:04:17.287000000
36339,23,1,0,1,2025-04-29 23:04:17.290000000
36351,36,1,0,1,2025-04-29 23:04:17.290000000
36353,34,1,0,1,2025-04-29 23:04:17.293000000
36358,38,1,102,1,2025-04-29 23:04:17.293000000
36362,33,1,102,1,2025-04-29 23:04:17.297000000
36377,19,1,217,1,2025-04-29 23:04:16.760000000
36377,19,2,47,1,2025-04-29 23:04:16.760000000
36377,19,3,139,1,2025-04-29 23:04:16.763000000
36380,26,1,0,1,2025-04-29 23:04:17.297000000
36386,23,1,0,1,2025-04-29 23:04:17.297000000
36393,37,1,29,1,2025-04-29 23:04:16.763000000
36393,37,2,28,1,2025-04-29 23:04:16.767000000
36393,37,3,59,1,2025-04-29 23:04:16.767000000
36400,18,1,0,1,2025-04-29 23:04:19.017000000
36402,33,1,187,1,2016-01-18 14:02:57.740000000
36402,33,2,161,1,2016-01-18 14:02:57.757000000
36402,33,3,266,1,2016-01-18 14:02:57.757000000
36402,35,1,266,1,2025-04-29 23:04:19.017000000
36402,35,2,187,1,2025-04-29 23:04:19.020000000
36402,35,3,161,1,2025-04-29 23:04:19.020000000
36406,9,1,0,1,2025-04-29 23:04:23.413000000
36408,31,1,266,1,2025-04-29 23:04:19.023000000
36408,31,2,155,1,2025-04-29 23:04:19.023000000
36425,19,1,0,1,2025-04-29 23:04:19.487000000
36427,38,1,81,1,2025-04-29 23:04:23.927000000
36460,25,1,256,1,2025-04-29 23:04:19.490000000
36464,27,1,0,1,2025-04-29 23:04:15.320000000
36469,24,1,0,1,2025-04-29 23:04:19.490000000
36485,21,1,0,1,2025-04-29 23:04:19.490000000
36494,15,1,0,1,2025-04-29 23:04:19.493000000
36499,24,1,372,1,2025-04-29 23:04:16.770000000
36499,28,1,372,1,2025-04-29 23:04:16.777000000
36523,33,1,102,1,2025-04-29 23:04:19.027000000
36524,40,1,270,1,2025-04-29 23:04:17.300000000
36526,32,1,270,1,2025-04-29 23:04:17.300000000
36538,18,1,0,1,2025-04-29 23:04:17.303000000
36544,17,1,0,1,2025-04-29 23:04:17.303000000
36551,18,1,0,1,2025-04-29 23:04:17.307000000
36569,18,1,0,1,2025-04-29 23:04:17.307000000
36573,16,1,0,1,2025-04-29 23:04:17.310000000
36575,17,1,0,1,2025-04-29 23:04:17.310000000
36577,16,1,0,1,2025-04-29 23:04:17.313000000
36593,34,1,20,1,2025-04-29 23:04:23.927000000
36593,34,2,226,1,2025-04-29 23:04:23.930000000
36593,34,3,330,1,2025-04-29 23:04:23.930000000
36593,37,1,20,1,2025-04-29 23:04:23.937000000
36593,37,2,226,1,2025-04-29 23:04:23.937000000
36593,37,3,330,1,2025-04-29 23:04:23.940000000
36658,20,1,1,1,2025-04-29 23:04:19.493000000
36665,19,1,0,1,2025-04-29 23:04:15.320000000
36668,44,1,0,1,2025-04-29 23:04:17.317000000
36675,18,1,0,1,2025-04-29 23:04:19.497000000
36678,30,1,0,1,2025-04-29 23:04:17.317000000
36680,25,1,0,1,2025-04-29 23:04:17.320000000
36690,34,1,217,1,2025-04-29 23:04:19.497000000
36690,35,1,217,6,2025-05-02 14:43:47.977000000
36692,26,1,0,1,2025-04-29 23:04:17.320000000
36700,15,1,0,1,2025-04-29 23:04:17.320000000
36702,16,1,0,1,2025-04-29 23:04:17.323000000
36704,20,1,0,1,2025-04-29 23:04:17.327000000
36706,20,1,0,1,2025-04-29 23:04:17.327000000
36707,39,1,0,1,2025-04-29 23:04:17.327000000
36715,54,1,372,1,2025-04-29 23:04:23.253000000
36715,58,1,372,1,2025-04-29 23:04:23.277000000
36761,20,1,0,1,2025-04-29 23:04:23.940000000
36763,29,1,0,1,2025-04-29 23:04:15.323000000
36767,27,1,0,1,2025-04-29 23:04:16.777000000
36797,20,1,0,1,2025-04-29 23:04:19.027000000
36805,23,1,0,1,2025-04-29 23:04:19.030000000
36805,25,1,0,1,2025-04-29 23:04:19.030000000
36807,43,1,0,1,2025-04-29 23:04:19.030000000
36807,45,1,0,1,2025-04-29 23:04:19.030000000
36811,14,1,0,1,2025-04-29 23:04:19.033000000
36811,16,1,0,1,2025-04-30 18:53:14.260000000
36815,25,1,0,1,2025-04-29 23:04:19.037000000
36831,34,1,0,1,2025-04-29 23:04:23.760000000
36839,21,1,330,1,2025-04-29 23:04:19.037000000
36839,21,2,226,1,2025-04-29 23:04:19.040000000
36839,23,1,330,1,2025-04-29 23:04:19.037000000
36839,23,2,226,1,2025-04-29 23:04:19.040000000
36846,17,1,0,1,2025-04-29 23:04:17.330000000
36850,24,1,0,1,2025-04-29 23:04:23.567000000
36857,16,1,0,1,2025-04-29 23:04:17.330000000
36859,26,1,373,1,2025-04-29 23:04:17.333000000
36861,20,1,226,1,2025-04-29 23:04:17.337000000
36861,20,2,330,1,2025-04-29 23:04:17.337000000
36861,24,1,226,1,2025-04-29 23:04:17.340000000
36861,24,2,330,1,2025-04-29 23:04:17.343000000
36864,18,1,0,1,2025-04-29 23:04:17.343000000
36866,17,1,0,1,2025-04-29 23:04:17.347000000
36868,24,1,281,1,2025-04-29 23:04:17.350000000
36889,24,1,36,1,2025-04-29 23:04:17.353000000
36902,14,1,330,1,2025-04-29 23:04:19.500000000
36902,14,2,226,1,2025-04-29 23:04:19.500000000
36902,15,1,330,1,2025-04-29 23:04:19.503000000
36902,15,2,226,1,2025-04-29 23:04:19.507000000
36906,18,1,0,1,2025-04-29 23:04:19.510000000
36906,19,1,0,1,2025-04-29 23:04:19.510000000
36912,30,1,0,1,2025-04-29 23:04:15.323000000
36920,92,1,0,1,2025-04-29 23:04:23.283000000
36941,21,1,0,1,2025-04-29 23:04:17.357000000
36947,20,1,0,1,2025-04-29 23:04:17.357000000
36951,18,1,0,1,2025-04-29 23:04:19.510000000
36951,19,1,0,1,2025-04-29 23:04:19.517000000
36975,21,1,0,1,2025-04-29 23:04:19.520000000
36975,22,1,0,1,2025-04-29 23:04:19.523000000
37001,19,1,0,1,2025-04-29 23:04:19.040000000
37003,14,1,0,1,2025-04-29 23:04:19.040000000
37011,22,1,0,1,2025-04-29 23:04:19.043000000
37015,25,1,0,1,2025-04-29 23:04:19.043000000
37020,22,1,64,1,2025-04-29 23:04:17.357000000
37020,22,2,14,1,2025-04-29 23:04:17.360000000
37020,25,1,64,1,2025-04-29 23:04:17.367000000
37020,25,2,14,1,2025-04-29 23:04:17.367000000
37022,30,1,0,1,2025-04-29 23:04:23.943000000
37027,19,1,9,1,2025-04-29 23:04:17.370000000
37031,35,1,0,1,2025-04-29 23:04:15.327000000
37033,30,1,0,1,2025-04-29 23:04:15.330000000
37054,21,1,0,1,2025-04-29 23:04:17.370000000
37062,22,1,0,1,2025-04-29 23:04:17.370000000
37066,28,1,0,1,2025-04-29 23:04:17.373000000
37068,22,1,0,1,2025-04-29 23:04:17.373000000
37070,25,1,0,1,2025-04-29 23:04:17.377000000
37072,22,1,0,1,2025-04-29 23:04:17.377000000
37086,26,1,0,1,2025-04-29 23:04:17.380000000
37088,21,1,0,1,2025-04-29 23:04:17.380000000
37126,20,1,0,1,2025-04-29 23:04:19.527000000
37126,21,1,0,1,2025-04-29 23:04:19.530000000
37130,19,1,0,1,2025-04-29 23:04:19.537000000
37130,21,1,0,1,2025-04-29 23:04:19.537000000
37166,22,1,12,1,2025-04-29 23:04:16.780000000
37166,22,2,131,1,2025-04-29 23:04:16.780000000
37166,22,3,232,1,2025-04-29 23:04:16.780000000
37166,22,4,217,1,2025-04-29 23:04:16.783000000
37166,22,5,47,1,2025-04-29 23:04:16.783000000
37166,22,6,139,1,2025-04-29 23:04:16.787000000
37176,57,1,0,1,2025-04-29 23:04:23.943000000
37199,14,1,0,1,2025-04-29 23:04:19.043000000
37205,15,1,0,1,2025-04-29 23:04:19.047000000
37210,19,1,0,1,2025-04-29 23:04:19.047000000
37216,23,1,0,1,2025-04-29 23:04:19.047000000
37228,22,1,131,1,2025-04-29 23:04:19.050000000
37228,22,2,232,1,2025-04-29 23:04:19.050000000
37228,22,3,217,1,2025-04-29 23:04:19.053000000
37228,22,4,47,1,2025-04-29 23:04:19.057000000
37228,22,5,315,1,2025-04-29 23:04:19.057000000
37228,24,1,131,1,2025-04-29 23:04:19.067000000
37228,24,2,232,1,2025-04-29 23:04:19.070000000
